Country,Year,Indicator Code,Indicator Name,Country Code,POP
iceland,1961,SP.POP.GROW,Population growth (annual %),ISL,1.948719743
israel,1961,SP.POP.GROW,Population growth (annual %),ISR,3.302448041
italy,1961,SP.POP.GROW,Population growth (annual %),ITA,0.668382874
jamaica,1961,SP.POP.GROW,Population growth (annual %),JAM,1.375660673
jordan,1961,SP.POP.GROW,Population growth (annual %),JOR,4.286085399
japan,1961,SP.POP.GROW,Population growth (annual %),JPN,2.606188325
kazakhstan,1961,SP.POP.GROW,Population growth (annual %),KAZ,4.189268749
kenya,1961,SP.POP.GROW,Population growth (annual %),KEN,3.109533947
kyrgyz republic,1961,SP.POP.GROW,Population growth (annual %),KGZ,3.776249233
cambodia,1961,SP.POP.GROW,Population growth (annual %),KHM,2.598507536
kiribati,1961,SP.POP.GROW,Population growth (annual %),KIR,2.453111393
st. kitts and nevis,1961,SP.POP.GROW,Population growth (annual %),KNA,-0.003906708
"korea, rep.",1961,SP.POP.GROW,Population growth (annual %),KOR,2.967243973
kuwait,1961,SP.POP.GROW,Population growth (annual %),KWT,11.12197789
latin america & caribbean (excluding high income),1961,SP.POP.GROW,Population growth (annual %),LAC,2.972082429
lao pdr,1961,SP.POP.GROW,Population growth (annual %),LAO,2.304657867
lebanon,1961,SP.POP.GROW,Population growth (annual %),LBN,3.25296407
liberia,1961,SP.POP.GROW,Population growth (annual %),LBR,2.178429931
libya,1961,SP.POP.GROW,Population growth (annual %),LBY,3.370704457
st. lucia,1961,SP.POP.GROW,Population growth (annual %),LCA,1.124943422
latin america & caribbean,1961,SP.POP.GROW,Population growth (annual %),LCN,2.780781817
least developed countries: un classification,1961,SP.POP.GROW,Population growth (annual %),LDC,2.352838054
low income,1961,SP.POP.GROW,Population growth (annual %),LIC,2.226946893
liechtenstein,1961,SP.POP.GROW,Population growth (annual %),LIE,2.390122462
sri lanka,1961,SP.POP.GROW,Population growth (annual %),LKA,2.373407644
lower middle income,1961,SP.POP.GROW,Population growth (annual %),LMC,2.285153191
low & middle income,1961,SP.POP.GROW,Population growth (annual %),LMY,1.308510521
lesotho,1961,SP.POP.GROW,Population growth (annual %),LSO,1.731188899
late-demographic dividend,1961,SP.POP.GROW,Population growth (annual %),LTE,0.218676121
lithuania,1961,SP.POP.GROW,Population growth (annual %),LTU,1.606574959
luxembourg,1961,SP.POP.GROW,Population growth (annual %),LUX,0.911525536
latvia,1961,SP.POP.GROW,Population growth (annual %),LVA,1.483626751
"macao sar, china",1961,SP.POP.GROW,Population growth (annual %),MAC,1.578104121
st. martin (french part),1961,SP.POP.GROW,Population growth (annual %),MAF,3.98586889
morocco,1961,SP.POP.GROW,Population growth (annual %),MAR,3.051587037
monaco,1961,SP.POP.GROW,Population growth (annual %),MCO,1.573165453
moldova,1961,SP.POP.GROW,Population growth (annual %),MDA,2.369502973
madagascar,1961,SP.POP.GROW,Population growth (annual %),MDG,2.406310231
maldives,1961,SP.POP.GROW,Population growth (annual %),MDV,2.703238074
middle east & north africa,1961,SP.POP.GROW,Population growth (annual %),MEA,2.735411093
mexico,1961,SP.POP.GROW,Population growth (annual %),MEX,3.145912936
marshall islands,1961,SP.POP.GROW,Population growth (annual %),MHL,2.618532137
middle income,1961,SP.POP.GROW,Population growth (annual %),MIC,1.23517198
"macedonia, fyr",1961,SP.POP.GROW,Population growth (annual %),MKD,1.267371163
mali,1961,SP.POP.GROW,Population growth (annual %),MLI,1.105868166
malta,1961,SP.POP.GROW,Population growth (annual %),MLT,-0.398895896
myanmar,1961,SP.POP.GROW,Population growth (annual %),MMR,2.130480465
middle east & north africa (excluding high income),1961,SP.POP.GROW,Population growth (annual %),MNA,2.678631276
montenegro,1961,SP.POP.GROW,Population growth (annual %),MNE,2.173759257
mongolia,1961,SP.POP.GROW,Population growth (annual %),MNG,2.753255813
northern mariana islands,1961,SP.POP.GROW,Population growth (annual %),MNP,2.62590689
mozambique,1961,SP.POP.GROW,Population growth (annual %),MOZ,2.044676664
mauritania,1961,SP.POP.GROW,Population growth (annual %),MRT,2.87755679
mauritius,1961,SP.POP.GROW,Population growth (annual %),MUS,3.194939638
malawi,1961,SP.POP.GROW,Population growth (annual %),MWI,2.22532069
malaysia,1961,SP.POP.GROW,Population growth (annual %),MYS,3.153746446
north america,1961,SP.POP.GROW,Population growth (annual %),NAC,1.703260449
namibia,1961,SP.POP.GROW,Population growth (annual %),NAM,2.415717793
new caledonia,1961,SP.POP.GROW,Population growth (annual %),NCL,2.74673947
niger,1961,SP.POP.GROW,Population growth (annual %),NER,2.837431459
nigeria,1961,SP.POP.GROW,Population growth (annual %),NGA,2.028766352
nicaragua,1961,SP.POP.GROW,Population growth (annual %),NIC,3.090369112
netherlands,1961,SP.POP.GROW,Population growth (annual %),NLD,1.315294588
norway,1961,SP.POP.GROW,Population growth (annual %),NOR,0.794353923
nepal,1961,SP.POP.GROW,Population growth (annual %),NPL,1.56522594
nauru,1961,SP.POP.GROW,Population growth (annual %),NRU,5.336648785
new zealand,1961,SP.POP.GROW,Population growth (annual %),NZL,1.999440499
oecd members,1961,SP.POP.GROW,Population growth (annual %),OED,1.561657694
oman,1961,SP.POP.GROW,Population growth (annual %),OMN,2.35541011
other small states,1961,SP.POP.GROW,Population growth (annual %),OSS,1.847227218
pakistan,1961,SP.POP.GROW,Population growth (annual %),PAK,2.369043073
panama,1961,SP.POP.GROW,Population growth (annual %),PAN,2.966709106
peru,1961,SP.POP.GROW,Population growth (annual %),PER,2.829215133
philippines,1961,SP.POP.GROW,Population growth (annual %),PHL,3.337253345
palau,1961,SP.POP.GROW,Population growth (annual %),PLW,2.640620116
papua new guinea,1961,SP.POP.GROW,Population growth (annual %),PNG,2.031761723
poland,1961,SP.POP.GROW,Population growth (annual %),POL,1.095789675
pre-demographic dividend,1961,SP.POP.GROW,Population growth (annual %),PRE,2.290830289
puerto rico,1961,SP.POP.GROW,Population growth (annual %),PRI,1.75390952
"korea, dem. people’s rep.",1961,SP.POP.GROW,Population growth (annual %),PRK,2.091209982
portugal,1961,SP.POP.GROW,Population growth (annual %),PRT,0.805085264
paraguay,1961,SP.POP.GROW,Population growth (annual %),PRY,2.616868414
west bank and gaza,1961,SP.POP.GROW,Population growth (annual %),PSE,
pacific island small states,1961,SP.POP.GROW,Population growth (annual %),PSS,3.280746677
post-demographic dividend,1961,SP.POP.GROW,Population growth (annual %),PST,1.432582103
french polynesia,1961,SP.POP.GROW,Population growth (annual %),PYF,3.309303802
qatar,1961,SP.POP.GROW,Population growth (annual %),QAT,8.176203036
romania,1961,SP.POP.GROW,Population growth (annual %),ROU,0.802690192
russian federation,1961,SP.POP.GROW,Population growth (annual %),RUS,1.110601836
rwanda,1961,SP.POP.GROW,Population growth (annual %),RWA,2.113840284
south asia,1961,SP.POP.GROW,Population growth (annual %),SAS,2.108722613
saudi arabia,1961,SP.POP.GROW,Population growth (annual %),SAU,3.18710514
sudan,1961,SP.POP.GROW,Population growth (annual %),SDN,2.938586744
senegal,1961,SP.POP.GROW,Population growth (annual %),SEN,2.723743526
singapore,1961,SP.POP.GROW,Population growth (annual %),SGP,3.344793407
solomon islands,1961,SP.POP.GROW,Population growth (annual %),SLB,2.950954318
sierra leone,1961,SP.POP.GROW,Population growth (annual %),SLE,1.38747672
el salvador,1961,SP.POP.GROW,Population growth (annual %),SLV,2.866375617
san marino,1961,SP.POP.GROW,Population growth (annual %),SMR,2.514080979
somalia,1961,SP.POP.GROW,Population growth (annual %),SOM,2.087995105
serbia,1961,SP.POP.GROW,Population growth (annual %),SRB,
sub-saharan africa (excluding high income),1961,SP.POP.GROW,Population growth (annual %),SSA,2.372137866
south sudan,1961,SP.POP.GROW,Population growth (annual %),SSD,1.875869377
sub-saharan africa,1961,SP.POP.GROW,Population growth (annual %),SSF,2.372225281
small states,1961,SP.POP.GROW,Population growth (annual %),SST,1.947885198
sao tome and principe,1961,SP.POP.GROW,Population growth (annual %),STP,0.462719375
suriname,1961,SP.POP.GROW,Population growth (annual %),SUR,2.796048534
slovak republic,1961,SP.POP.GROW,Population growth (annual %),SVK,2.992367593
slovenia,1961,SP.POP.GROW,Population growth (annual %),SVN,0.592102461
sweden,1961,SP.POP.GROW,Population growth (annual %),SWE,0.471081377
eswatini,1961,SP.POP.GROW,Population growth (annual %),SWZ,2.343351967
sint maarten (dutch part),1961,SP.POP.GROW,Population growth (annual %),SXM,
seychelles,1961,SP.POP.GROW,Population growth (annual %),SYC,2.811425399
syrian arab republic,1961,SP.POP.GROW,Population growth (annual %),SYR,3.192901393
turks and caicos islands,1961,SP.POP.GROW,Population growth (annual %),TCA,0.644096578
chad,1961,SP.POP.GROW,Population growth (annual %),TCD,1.938777457
east asia & pacific (ida & ibrd countries),1961,SP.POP.GROW,Population growth (annual %),TEA,-0.074890503
europe & central asia (ida & ibrd countries),1961,SP.POP.GROW,Population growth (annual %),TEC,1.508006203
togo,1961,SP.POP.GROW,Population growth (annual %),TGO,1.070670468
thailand,1961,SP.POP.GROW,Population growth (annual %),THA,2.97400018
tajikistan,1961,SP.POP.GROW,Population growth (annual %),TJK,3.395628485
turkmenistan,1961,SP.POP.GROW,Population growth (annual %),TKM,3.379255933
latin america & the caribbean (ida & ibrd countries),1961,SP.POP.GROW,Population growth (annual %),TLA,2.818179346
timor-leste,1961,SP.POP.GROW,Population growth (annual %),TLS,1.763535809
middle east & north africa (ida & ibrd countries),1961,SP.POP.GROW,Population growth (annual %),TMN,2.678631276
tonga,1961,SP.POP.GROW,Population growth (annual %),TON,3.421264542
south asia (ida & ibrd),1961,SP.POP.GROW,Population growth (annual %),TSA,2.108722613
sub-saharan africa (ida & ibrd countries),1961,SP.POP.GROW,Population growth (annual %),TSS,2.372225281
trinidad and tobago,1961,SP.POP.GROW,Population growth (annual %),TTO,1.970027051
tunisia,1961,SP.POP.GROW,Population growth (annual %),TUN,1.418700924
turkey,1961,SP.POP.GROW,Population growth (annual %),TUR,2.425762278
tuvalu,1961,SP.POP.GROW,Population growth (annual %),TUV,2.299696488
tanzania,1961,SP.POP.GROW,Population growth (annual %),TZA,2.923647092
uganda,1961,SP.POP.GROW,Population growth (annual %),UGA,3.166939872
ukraine,1961,SP.POP.GROW,Population growth (annual %),UKR,1.26125484
upper middle income,1961,SP.POP.GROW,Population growth (annual %),UMC,0.38229095
uruguay,1961,SP.POP.GROW,Population growth (annual %),URY,1.293043276
united states,1961,SP.POP.GROW,Population growth (annual %),USA,1.657730037
uzbekistan,1961,SP.POP.GROW,Population growth (annual %),UZB,3.311496185
st. vincent and the grenadines,1961,SP.POP.GROW,Population growth (annual %),VCT,1.463013016
"venezuela, rb",1961,SP.POP.GROW,Population growth (annual %),VEN,3.791734513
british virgin islands,1961,SP.POP.GROW,Population growth (annual %),VGB,1.507317888
virgin islands (u.s.),1961,SP.POP.GROW,Population growth (annual %),VIR,5.390526484
vietnam,1961,SP.POP.GROW,Population growth (annual %),VNM,3.003487832
vanuatu,1961,SP.POP.GROW,Population growth (annual %),VUT,3.112791115
world,1961,SP.POP.GROW,Population growth (annual %),WLD,1.359037407
samoa,1961,SP.POP.GROW,Population growth (annual %),WSM,3.146591668
kosovo,1961,SP.POP.GROW,Population growth (annual %),XKX,1.986474103
"yemen, rep.",1961,SP.POP.GROW,Population growth (annual %),YEM,1.694070671
south africa,1961,SP.POP.GROW,Population growth (annual %),ZAF,2.622255446
zambia,1961,SP.POP.GROW,Population growth (annual %),ZMB,3.085654765
zimbabwe,1961,SP.POP.GROW,Population growth (annual %),ZWE,3.239584305
aruba,1962,SP.POP.GROW,Population growth (annual %),ABW,1.409621865
afghanistan,1962,SP.POP.GROW,Population growth (annual %),AFG,1.934998636
angola,1962,SP.POP.GROW,Population growth (annual %),AGO,1.94577398
albania,1962,SP.POP.GROW,Population growth (annual %),ALB,3.056730503
andorra,1962,SP.POP.GROW,Population growth (annual %),AND,6.692697087
arab world,1962,SP.POP.GROW,Population growth (annual %),ARB,2.775328486
united arab emirates,1962,SP.POP.GROW,Population growth (annual %),ARE,10.68118058
argentina,1962,SP.POP.GROW,Population growth (annual %),ARG,1.584308648
armenia,1962,SP.POP.GROW,Population growth (annual %),ARM,3.444263878
american samoa,1962,SP.POP.GROW,Population growth (annual %),ASM,3.033667728
antigua and barbuda,1962,SP.POP.GROW,Population growth (annual %),ATG,1.765457901
australia,1962,SP.POP.GROW,Population growth (annual %),AUS,2.440639401
austria,1962,SP.POP.GROW,Population growth (annual %),AUT,0.612895848
azerbaijan,1962,SP.POP.GROW,Population growth (annual %),AZE,3.441192678
burundi,1962,SP.POP.GROW,Population growth (annual %),BDI,1.883880748
belgium,1962,SP.POP.GROW,Population growth (annual %),BEL,0.398054787
benin,1962,SP.POP.GROW,Population growth (annual %),BEN,1.490499165
burkina faso,1962,SP.POP.GROW,Population growth (annual %),BFA,1.334299392
bangladesh,1962,SP.POP.GROW,Population growth (annual %),BGD,2.857067754
bulgaria,1962,SP.POP.GROW,Population growth (annual %),BGR,0.875259034
bahrain,1962,SP.POP.GROW,Population growth (annual %),BHR,3.079079032
"bahamas, the",1962,SP.POP.GROW,Population growth (annual %),BHS,5.060544276
bosnia and herzegovina,1962,SP.POP.GROW,Population growth (annual %),BIH,1.946031708
belarus,1962,SP.POP.GROW,Population growth (annual %),BLR,0.97108747
belize,1962,SP.POP.GROW,Population growth (annual %),BLZ,2.791624743
bermuda,1962,SP.POP.GROW,Population growth (annual %),BMU,2.417582418
bolivia,1962,SP.POP.GROW,Population growth (annual %),BOL,1.927847882
brazil,1962,SP.POP.GROW,Population growth (annual %),BRA,2.944038813
barbados,1962,SP.POP.GROW,Population growth (annual %),BRB,0.391157254
brunei darussalam,1962,SP.POP.GROW,Population growth (annual %),BRN,4.477882717
bhutan,1962,SP.POP.GROW,Population growth (annual %),BTN,2.496980625
botswana,1962,SP.POP.GROW,Population growth (annual %),BWA,2.498271167
central african republic,1962,SP.POP.GROW,Population growth (annual %),CAF,1.778076377
canada,1962,SP.POP.GROW,Population growth (annual %),CAN,1.859888233
central europe and the baltics,1962,SP.POP.GROW,Population growth (annual %),CEB,0.84323103
switzerland,1962,SP.POP.GROW,Population growth (annual %),CHE,2.535012537
channel islands,1962,SP.POP.GROW,Population growth (annual %),CHI,0.953779046
chile,1962,SP.POP.GROW,Population growth (annual %),CHL,2.218261809
china,1962,SP.POP.GROW,Population growth (annual %),CHN,0.820455549
cote d'ivoire,1962,SP.POP.GROW,Population growth (annual %),CIV,3.898585833
cameroon,1962,SP.POP.GROW,Population growth (annual %),CMR,2.146818205
"congo, dem. rep.",1962,SP.POP.GROW,Population growth (annual %),COD,2.547756422
"congo, rep.",1962,SP.POP.GROW,Population growth (annual %),COG,2.613853206
colombia,1962,SP.POP.GROW,Population growth (annual %),COL,3.003814385
comoros,1962,SP.POP.GROW,Population growth (annual %),COM,1.563390278
cabo verde,1962,SP.POP.GROW,Population growth (annual %),CPV,2.356504924
costa rica,1962,SP.POP.GROW,Population growth (annual %),CRI,3.600883902
caribbean small states,1962,SP.POP.GROW,Population growth (annual %),CSS,1.868810197
cuba,1962,SP.POP.GROW,Population growth (annual %),CUB,2.178831324
curacao,1962,SP.POP.GROW,Population growth (annual %),CUW,1.798594091
cayman islands,1962,SP.POP.GROW,Population growth (annual %),CYM,1.484073738
cyprus,1962,SP.POP.GROW,Population growth (annual %),CYP,0.224593409
czech republic,1962,SP.POP.GROW,Population growth (annual %),CZE,0.395694491
germany,1962,SP.POP.GROW,Population growth (annual %),DEU,0.879431692
djibouti,1962,SP.POP.GROW,Population growth (annual %),DJI,6.248269064
dominica,1962,SP.POP.GROW,Population growth (annual %),DMA,1.544570352
denmark,1962,SP.POP.GROW,Population growth (annual %),DNK,0.778454922
dominican republic,1962,SP.POP.GROW,Population growth (annual %),DOM,3.319762725
algeria,1962,SP.POP.GROW,Population growth (annual %),DZA,2.470737085
east asia & pacific (excluding high income),1962,SP.POP.GROW,Population growth (annual %),EAP,1.332784599
early-demographic dividend,1962,SP.POP.GROW,Population growth (annual %),EAR,2.400257368
east asia & pacific,1962,SP.POP.GROW,Population growth (annual %),EAS,1.387714737
europe & central asia (excluding high income),1962,SP.POP.GROW,Population growth (annual %),ECA,1.545012856
europe & central asia,1962,SP.POP.GROW,Population growth (annual %),ECS,1.180150514
ecuador,1962,SP.POP.GROW,Population growth (annual %),ECU,2.867100453
"egypt, arab rep.",1962,SP.POP.GROW,Population growth (annual %),EGY,2.707550208
euro area,1962,SP.POP.GROW,Population growth (annual %),EMU,0.933264675
eritrea,1962,SP.POP.GROW,Population growth (annual %),ERI,2.550197896
spain,1962,SP.POP.GROW,Population growth (annual %),ESP,0.920032287
estonia,1962,SP.POP.GROW,Population growth (annual %),EST,1.34156956
ethiopia,1962,SP.POP.GROW,Population growth (annual %),ETH,2.397883818
european union,1962,SP.POP.GROW,Population growth (annual %),EUU,0.887062676
fragile and conflict affected situations,1962,SP.POP.GROW,Population growth (annual %),FCS,2.34811805
finland,1962,SP.POP.GROW,Population growth (annual %),FIN,0.6799954
fiji,1962,SP.POP.GROW,Population growth (annual %),FJI,3.480603727
france,1962,SP.POP.GROW,Population growth (annual %),FRA,1.412469959
faroe islands,1962,SP.POP.GROW,Population growth (annual %),FRO,1.287419635
"micronesia, fed. sts.",1962,SP.POP.GROW,Population growth (annual %),FSM,3.070637528
