Country Name,Country Code,Indicator Name,Indicator Code,POP1960,POP1961,POP1962,POP1963,POP1964,POP1965,POP1966,POP1967,POP1968,POP1969,POP1970,POP1971,POP1972,POP1973,POP1974,POP1975,POP1976,POP1977,POP1978,POP1979,POP1980,POP1981,POP1982,POP1983,POP1984,POP1985,POP1986,POP1987,POP1988,POP1989,POP1990,POP1991,POP1992,POP1993,POP1994,POP1995,POP1996,POP1997,POP1998,POP1999,POP2000,POP2001,POP2002,POP2003,POP2004,POP2005,POP2006,POP2007,POP2008,POP2009,POP2010,POP2011,POP2012,POP2013,POP2014,POP2015,POP2016,POP2017
Central Europe and the Baltics,CEB,Population growth (annual %),SP.POP.GROW,,0.914136246,0.84323103,0.893253758,0.934352391,0.764829098,0.735035698,0.930800526,0.864361083,0.735317119,0.538686077,0.510108128,0.727239458,0.754179825,0.816586988,0.898741196,0.882386776,0.789416924,0.683625295,0.589269317,0.604265262,0.584692493,0.543728867,0.516003436,0.485831335,0.46587063,0.445181677,0.409234111,0.3552718,0.101950037,-0.050197931,-0.411135379,-0.258235426,0.068928287,-0.056222909,-0.096668256,-0.318541312,-0.094926123,-0.230120672,-0.096011064,-0.63869566,-0.558203114,-0.651966047,-0.314487974,-0.275992769,-0.274594407,-0.256601993,-0.374679931,-0.358131538,-0.192447805,-0.362709819,-0.353691942,-0.229154984,-0.21320183,-0.209757193,-0.230373722,-0.255097557,-0.259471532
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2.172273752,1.978615059,2.535012537,2.137662821,1.654258245,1.154842514,1.045151743,1.239047247,1.259256348,1.12542046,0.722403831,0.524791842,0.76247999,0.738225529,0.538520833,-0.043738043,-0.571595755,-0.339010906,0.00897881,0.200809492,0.397074419,0.54706491,0.584291675,0.42878792,0.359111652,0.441442668,0.520391611,0.628115755,0.734943056,0.808536056,1.026873072,1.249826024,1.102521072,0.910715566,0.797158411,0.668242326,0.441636407,0.24089121,0.297135766,0.476919931,0.561954617,0.632771238,0.756469146,0.741919603,0.68742596,0.64060154,0.627558473,0.893690978,1.270618074,1.249484631,1.041558058,1.111878943,1.061819329,1.149879758,1.220103973,1.138337152,1.092031174,1.100753987
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.821312745,0.89073872,0.953779046,1.015844345,1.040792545,1.068341396,1.065652627,1.067185707,1.060128472,1.0440065,1.015893863,0.998325274,0.976323363,0.894750653,0.76435935,0.581523831,0.384498948,0.221185914,0.162625295,0.236786713,0.40640296,0.597996284,0.770779225,0.901455546,0.984041111,1.017807112,1.057109585,1.092874902,1.070205883,0.967179157,0.814419868,0.635633644,0.486214342,0.393578384,0.394825165,0.460634708,0.542104313,0.609892303,0.653932409,0.690318615,0.700379366,0.715537795,0.736965164,0.750649694,0.741792607,0.731145765,0.721334717,0.706585312,0.680053816,0.646461275,0.614740578,0.57236205,0.535024812,0.508133059,0.485316915,0.482972961,0.477005099,0.468691646
Chile,CHL,Population growth (annual %),SP.POP.GROW,2.226498806,2.223881424,2.218261809,2.210129329,2.199635604,2.184975809,2.170293274,2.147844615,2.106043441,2.04046867,1.959950202,1.878179327,1.803702363,1.735777391,1.677179781,1.627639048,1.581048051,1.540474453,1.515099912,1.507996902,1.514649429,1.523175735,1.532818155,1.552118706,1.582024176,1.616889104,1.653437836,1.681798568,1.691797718,1.678177519,1.647178895,1.611398369,1.576166639,1.536194081,1.492274598,1.445875446,1.397605109,1.349736435,1.304305867,1.262808997,1.224826126,1.186783785,1.150151256,1.119612046,1.096755054,1.078973466,1.064036688,1.047783141,1.027076081,1.0002656,0.969247387,0.937157145,0.907579758,0.881363073,0.859924596,0.841711121,0.824579726,0.806199813
China,CHN,Population growth (annual %),SP.POP.GROW,1.832867681,-1.015527787,0.820455549,2.457647404,2.320682987,2.381368103,2.787331838,2.57069762,2.610902626,2.740002106,2.761675566,2.74691555,2.45735693,2.283395364,2.065955013,1.766391782,1.547337973,1.362779476,1.338182338,1.333927954,1.254221052,1.280952344,1.47267476,1.444949695,1.312068761,1.361699118,1.487398929,1.603605087,1.610071086,1.533169996,1.467303211,1.364434008,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.479150454,0.487231118,0.493709634,0.506311592,0.508136747,0.541478512,0.559121331
Cote d'Ivoire,CIV,Population growth (annual %),SP.POP.GROW,3.51886034,3.728914085,3.898585833,3.977808459,3.949645334,3.864412778,3.755989096,3.700273307,3.749947309,3.928452622,4.176193197,4.420583576,4.600111398,4.708173312,4.732134997,4.698470518,4.647340867,4.599319896,4.54533059,4.489938006,4.430068952,4.368991252,4.297076429,4.203180944,4.085186877,3.955931587,3.816730974,3.691597679,3.605903091,3.568052716,3.555450228,3.541552074,3.502159226,3.432848769,3.327198635,3.194808575,3.077355093,2.961574616,2.799790085,2.583233757,2.342426273,2.096877663,1.897160046,1.785353263,1.784850869,1.863678193,1.961044424,2.045868122,2.135918747,2.2234323,2.305464264,2.392463591,2.473506374,2.525016356,2.539766572,2.529163078,2.510353568,2.49574384
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,2.019120276,2.083199368,2.146818205,2.205349439,2.256529368,2.302557487,2.348341984,2.39563901,2.44155252,2.486230855,2.529818745,2.572619947,2.615390406,2.660565198,2.708709629,2.758417747,2.804252054,2.847468809,2.892261788,2.939505032,2.985750597,3.024702381,3.054847723,3.079620237,3.098761295,3.110149153,3.117815132,3.114238215,3.088809572,3.038471109,2.972041707,2.906595683,2.846181806,2.781112285,2.712178489,2.644680689,2.57757822,2.523204305,2.496885177,2.504398967,2.535051988,2.570366614,2.600905067,2.631765389,2.660571537,2.686116501,2.711163569,2.732379211,2.743261161,2.7416385,2.730690231,2.716586939,2.701595913,2.683162908,2.661876093,2.638536081,2.613585149,2.588058823
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,2.499988847,2.522196781,2.547756422,2.588610234,2.649528284,2.719211931,2.793104457,2.849705232,2.869430824,2.844450491,2.79241457,2.725787891,2.674030848,2.658915133,2.691460256,2.750733032,2.827275496,2.880465459,2.874479659,2.794640022,2.674464459,2.554615367,2.476052546,2.450271869,2.491501961,2.582884141,2.64961074,2.713307085,2.858647464,3.099295993,3.376171506,3.687515342,3.907958405,3.905597556,3.641295277,3.229917906,2.785178701,2.447220412,2.279055016,2.332367961,2.533546248,2.761128568,2.934989496,3.071152479,3.149306586,3.186701822,3.219727794,3.261495862,3.2935492,3.316441006,3.330935958,3.338295978,3.338871512,3.332366856,3.319175859,3.300416414,3.278533569,3.253532563
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.502663802,2.559565161,2.613853206,2.659835298,2.69805434,2.730825552,2.75446515,2.779497984,2.820975657,2.880861602,2.949329353,3.018932438,3.071471942,3.090556215,3.07013497,3.023089836,2.968142101,2.922964083,2.897103619,2.896977933,2.911982331,2.931760275,2.939415773,2.927720748,2.892657152,2.842869853,2.793442517,2.754168051,2.728031551,2.716990178,2.718451095,2.72093927,2.724480371,2.735657174,2.755338889,2.780383645,2.816680842,2.850326106,2.8610869,2.842354152,2.810056085,2.754238014,2.718423835,2.759745422,2.896111472,3.080770625,3.283681755,3.425009567,3.440638125,3.304747414,3.078362675,2.832665164,2.638066244,2.515488389,2.488215136,2.524714384,2.57235739,2.598289482
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.990153079,3.000174395,3.003814385,3.002325959,2.995805912,2.980902808,2.970648526,2.947339265,2.881031009,2.764049653,2.618940574,2.46590303,2.337655197,2.254201684,2.228533604,2.242316218,2.262191969,2.271179639,2.278556272,2.280573591,2.276750765,2.274369124,2.268861202,2.248039359,2.20869452,2.156481458,2.09986219,2.045725518,1.994588011,1.948737959,1.906269914,1.865111339,1.821723084,1.774128342,1.721160385,1.665522159,1.608334676,1.555223431,1.51172623,1.480589393,1.457655847,1.437376745,1.413715658,1.384704068,1.347892323,1.305616326,1.262825409,1.221754692,1.180557901,1.139626956,1.099085827,1.058337222,1.017992635,0.979596402,0.943782713,0.90978181,0.876786632,0.843640032
Comoros,COM,Population growth (annual %),SP.POP.GROW,1.59489481,1.566766203,1.563390278,1.596733876,1.673283705,1.785653158,1.935596664,2.068046794,2.143633101,2.130603133,2.077025953,1.975540794,1.937686053,2.057398873,2.385651019,2.832702204,3.311574805,3.671887978,3.816765937,3.702991726,3.430837614,3.126718689,2.898339876,2.760181379,2.749739682,2.817240469,2.891074565,2.934961355,2.95829801,2.96341494,2.949330295,2.939409627,2.923771588,2.896370786,2.853133191,2.797965538,2.745548333,2.690707259,2.640770438,2.578686179,2.522340022,2.464237891,2.415507265,2.382713421,2.374990806,2.382366955,2.39064349,2.396717366,2.403628365,2.408719056,2.412541877,2.417574078,2.418819342,2.406610626,2.383373359,2.347699491,2.311191381,2.275444816
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,1.195391843,1.786137925,2.356504924,2.824569753,3.148501491,3.331049461,3.541132048,3.675618515,3.461835528,2.833169984,1.976865279,1.028746715,0.241108116,-0.236346185,-0.261509015,0.048098548,0.45012208,0.769908011,1.071955383,1.310176024,1.490875872,1.710347974,1.930141582,2.025531538,1.967865188,1.816642055,1.610104488,1.460319002,1.459929011,1.658444731,1.97889385,2.3275992,2.582848817,2.726153025,2.711314619,2.595803859,2.44865642,2.330367133,2.216449829,2.124763436,2.041948713,1.965709434,1.873194748,1.762933804,1.62040857,1.465272,1.303817449,1.166846877,1.080609721,1.060002683,1.084919087,1.124856113,1.156907994,1.185022837,1.209902934,1.222651753,1.239580878,1.257535348
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,3.574736675,3.600961741,3.600883902,3.56042468,3.477438807,3.36364835,3.253265807,3.148335364,3.03134079,2.902284841,2.772458711,2.641787737,2.532402386,2.470203269,2.466495578,2.502045201,2.546205904,2.579869464,2.61215479,2.636855236,2.655194751,2.676729081,2.695037406,2.690856211,2.661294026,2.614316496,2.558454451,2.51106184,2.487626489,2.495236368,2.519859572,2.540268017,2.543757161,2.532176811,2.503155066,2.457690907,2.414583506,2.362731188,2.272497431,2.136346337,1.973780614,1.801432944,1.64782844,1.532956108,1.469217668,1.441729115,1.424719671,1.398344085,1.364702551,1.317725028,1.262356468,1.207000977,1.159393688,1.11702185,1.08145876,1.051233008,1.022696047,0.993448433
Caribbean small states,CSS,Population growth (annual %),SP.POP.GROW,,1.893501357,1.868810197,1.814194769,1.722906849,1.607069502,1.485942295,1.380513928,1.302560931,1.260705863,1.243377678,1.236474908,1.223872612,1.208636945,1.18450255,1.156284627,1.121882152,1.092762785,1.087927467,1.111546635,1.152002808,1.208565822,1.248355559,1.226431622,1.12582447,0.975991324,0.803349749,0.662058735,0.588520408,0.609826166,0.697452318,0.806926515,0.890596099,0.93518161,0.92271535,0.8696055,0.808158241,0.762285883,0.728202577,0.713246555,0.712174089,0.712405471,0.70814156,0.701773244,0.691080849,0.678327425,0.664100142,0.652035497,0.64359331,0.641290499,0.642146865,0.64326149,0.641725122,0.632713936,0.615138207,0.590128358,0.562446807,0.535810503
Cuba,CUB,Population growth (annual %),SP.POP.GROW,1.917888463,2.060795012,2.178831324,2.22923452,2.191408975,2.094061815,1.973584392,1.870290555,1.7963203,1.765613839,1.758665785,1.7610607,1.73613452,1.65653021,1.506899943,1.312487797,1.115015503,0.942800987,0.793054032,0.676272014,0.590309909,0.497338925,0.418075751,0.413325184,0.503669237,0.656020687,0.840434364,0.993077131,1.065247009,1.025224237,0.907252508,0.767256718,0.652226171,0.564600321,0.521606452,0.50980437,0.502757374,0.482103433,0.453971415,0.414060219,0.365954101,0.320594395,0.280800415,0.239390579,0.195950405,0.153535138,0.106109329,0.065964838,0.053658354,0.078202769,0.127575696,0.190411585,0.241854764,0.263407959,0.241555165,0.189204124,0.126866978,0.07538125
Curacao,CUW,Population growth (annual %),SP.POP.GROW,0.73572016,1.03527111,1.798594091,1.886862986,1.733324205,1.578191868,1.041384968,1.06106038,1.550106818,1.614152743,1.50218612,1.814322963,0.217554195,-0.541712399,0.974731946,0.523061566,0.180887604,0.040152849,-0.750843017,-0.330866767,0.128425254,0.39640056,0.985513282,0.702386211,0.515344312,0.506154023,-0.032091901,-0.793117357,-1.464560114,-1.56456291,-1.051535839,-0.688056323,-0.340600021,0.268553409,0.229122134,0.351314684,0.800841488,0.443290344,-1.70475051,-3.553737816,-4.075386132,-3.661779858,0.12236112,2.062102467,1.725029528,2.550073807,2.568114257,1.974862198,1.258225307,0.651152062,1.265514155,1.420897663,0.829929595,1.133678907,1.347641396,1.319593903,1.059690123,0.842597376
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,2.510592113,2.026373533,1.484073738,0.989441896,0.859309372,0.851988114,0.856638195,0.943291984,1.282666839,2.24548328,3.528272045,4.668404418,5.631147235,6.197011115,6.410955303,6.286291388,6.160421373,6.09949671,5.755570504,5.202967145,4.544222941,3.806110224,3.321435788,3.119758428,3.495650713,4.068608495,4.742573076,5.233220937,5.466638911,5.347389501,5.059907635,4.697972603,4.443351723,4.432482922,4.801521913,5.240397331,5.718647889,5.964187595,5.84591753,5.334735718,4.612143248,3.833275217,3.230117057,2.842665463,2.723924666,2.758694975,2.856670993,2.860884278,2.764305542,2.52427003,2.237172712,1.91287527,1.65469762,1.463432333,1.362926587,1.327924831,1.328625998,1.29820992
Cyprus,CYP,Population growth (annual %),SP.POP.GROW,1.043598801,0.602964435,0.224593409,0.038421467,0.12347175,0.403417953,0.744596906,1.019882784,1.207779678,1.265160831,1.231103638,1.17265293,1.143934816,1.125643559,1.131641494,1.147916705,1.190110498,1.208423684,1.153750644,0.999075749,0.79023889,0.548096462,0.3662899,0.342767833,0.523067106,0.85200786,1.222307432,1.537794257,1.794605034,1.958351634,2.051917664,2.131401814,2.207525469,2.240732026,2.217547528,2.159500732,2.086948365,2.01399179,1.945951611,1.890882028,1.844129516,1.785746729,1.72248597,1.684562113,1.68139959,1.692623778,1.722142131,1.726082942,1.664253955,1.515234031,1.314635276,1.093044802,0.905091676,0.775270474,0.732777574,0.750102726,0.784179797,0.802327688
Czech Republic,CZE,Population growth (annual %),SP.POP.GROW,1.306507785,-0.160042501,0.395694491,0.477058972,0.58890324,0.528566073,0.425318535,0.323870353,0.237687869,0.204663762,-0.389873238,-0.317563701,0.41450322,0.552141692,0.664900388,0.699965182,0.667037111,0.598799763,0.541813438,0.489354496,0.115087338,-0.034962755,0.138100551,0.087505593,0.06155688,0.066820435,0.049411624,0.049213263,0.076879259,0.055917204,-0.267830773,-0.240064842,0.102241165,0.103947042,0.036121766,-0.061314063,-0.116381299,-0.107762749,-0.094744752,-0.102175934,-0.280414108,-0.375719704,-0.192901618,-0.028620591,0.030434848,0.13832598,0.270795629,0.583542205,0.829412603,0.569729451,0.291361674,0.206747667,0.139925656,0.033169946,0.105277582,0.196588748,0.192048416,0.23623612
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.782668664,0.769854344,0.879431692,0.925875063,0.805140883,0.853190437,0.834560801,0.457208527,0.444717326,0.792983738,0.332661393,0.183475314,0.478481046,0.314942451,0.038969223,-0.372846359,-0.428766875,-0.226376663,-0.087031415,0.044207406,0.207430406,0.152308489,-0.095113437,-0.262152572,-0.345666402,-0.223489902,0.045768064,0.153617575,0.39067896,0.773336991,0.861969449,0.728605547,0.760346947,0.657391218,0.346856649,0.293904444,0.289474899,0.146313282,0.015143651,0.064634578,0.1354316,0.168225361,0.168128319,0.055363304,-0.021709728,-0.056778262,-0.112797498,-0.133718573,-0.190142845,-0.25338341,-0.153198447,-1.853714629,0.187727801,0.272900215,0.416877359,0.865702644,0.807218539,0.419684694
Djibouti,DJI,Population growth (annual %),SP.POP.GROW,4.930921415,5.650590348,6.248269064,6.596790543,6.683209372,6.634769478,6.648399315,6.712894412,6.671371482,6.494468731,6.315861402,5.905718841,5.653894084,6.137266611,7.388343016,8.857016619,10.32054897,11.00770824,10.4380502,8.72383475,6.584685751,4.354705019,2.718897092,2.190126214,3.054678573,4.713545203,6.536155359,7.618659755,7.590790768,6.382654617,4.598379808,2.747487063,1.343831245,0.55790389,0.62392364,1.280715871,2.08693125,2.647791761,2.930966048,2.82293602,2.466826034,2.086134007,1.827044896,1.647259935,1.587225931,1.609037511,1.64034215,1.643524516,1.658029965,1.675689026,1.695078341,1.722848092,1.745543489,1.744038293,1.7111823,1.658026934,1.595864748,1.542900206
Dominica,DMA,Population growth (annual %),SP.POP.GROW,1.83133434,1.687043804,1.544570352,1.498827098,1.58938731,1.724555007,1.938408149,2.05235679,1.980668292,1.68474323,1.217403878,0.695450147,0.230281394,0.013939419,0.087773689,0.398885874,0.757244388,1.05305212,1.125623962,0.915758543,0.51784273,0.080961455,-0.272343986,-0.56431375,-0.71697407,-0.771024272,-0.842724599,-0.90099994,-0.871549871,-0.699381802,-0.444545215,-0.118503484,0.180520738,0.337600546,0.228638857,-0.007005696,-0.312954161,-0.552510955,-0.656539726,-0.552097441,-0.325264116,-0.008611657,0.220798117,0.38451415,0.40719915,0.351758444,0.254535822,0.201753774,0.174618419,0.217845107,0.295789771,0.388382556,0.453528135,0.492925592,0.520741234,0.526244876,0.519410867,0.518079657
Denmark,DNK,Population growth (annual %),SP.POP.GROW,0.665278655,0.698142052,0.778454922,0.787727453,0.799212891,0.779239735,0.803006033,0.788419835,0.608832366,0.552993325,0.751422718,0.694895771,0.571991415,0.604488383,0.46559401,0.288268796,0.251350792,0.311445516,0.310596093,0.245630489,0.12160362,-0.028405212,-0.073481,-0.068666212,-0.052376727,0.040526889,0.133727781,0.12666434,0.048593386,0.059987665,0.16245632,0.259518212,0.330671402,0.333166396,0.337707376,0.520962181,0.565926342,0.415564969,0.363162524,0.330886246,0.334233619,0.358315679,0.319487125,0.272010444,0.258432282,0.275481733,0.328645159,0.443466054,0.58754759,0.535079062,0.444197155,0.411737855,0.376272243,0.416901361,0.507053283,0.70642385,0.780392644,0.723509853
Dominican Republic,DOM,Population growth (annual %),SP.POP.GROW,3.373939115,3.351098252,3.319762725,3.278269562,3.226850505,3.168879028,3.10740692,3.045439163,2.983242159,2.922253981,2.862175237,2.802828645,2.743635869,2.684315681,2.62479887,2.565914512,2.507892693,2.453074527,2.403537145,2.36054659,2.322014262,2.285875077,2.249710203,2.213211765,2.175962547,2.138390267,2.099685551,2.062358038,2.029519599,2.00233948,1.978192215,1.957087315,1.932293845,1.895465878,1.843090909,1.781661301,1.717087578,1.659550759,1.614910374,1.587275597,1.571502327,1.55861746,1.542113178,1.522216556,1.496788622,1.467462122,1.437745117,1.409402197,1.381014341,1.352691413,1.324423934,1.295972785,1.267034242,1.236505078,1.204124928,1.170822649,1.137056669,1.10393505
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.511433946,2.485473208,2.470737085,2.492035183,2.560435108,2.656201066,2.75967041,2.840043629,2.879980513,2.869095002,2.827185777,2.779392823,2.749167589,2.741121942,2.762507752,2.803818989,2.838830139,2.866818674,2.908870812,2.966889019,3.028982634,3.085416478,3.119931755,3.122386251,3.087123352,3.023422634,2.948952487,2.869734345,2.77735223,2.67294217,2.559039394,2.447244015,2.332887285,2.201995983,2.051752346,1.89311624,1.739256051,1.603535198,1.490807537,1.407131359,1.349663444,1.301452729,1.267231134,1.268579539,1.310924135,1.383398439,1.459708711,1.534038335,1.621298058,1.720717351,1.821358159,1.92478658,2.006614176,2.036091724,2.000666458,1.919959024,1.825463432,1.738455758
East Asia & Pacific (excluding high income),EAP,Population growth (annual %),SP.POP.GROW,,-0.046902851,1.332784599,2.561742945,2.459133413,2.506420006,2.812022765,2.646157733,2.672236465,2.763569451,2.772434944,2.754699253,2.529022616,2.385547612,2.203781078,1.958345462,1.772021934,1.615894416,1.587784727,1.586576527,1.537643058,1.568601836,1.715661921,1.696379213,1.593234102,1.617367083,1.695236855,1.766319347,1.755848319,1.683389508,1.617928588,1.525379578,1.407780466,1.337052415,1.308831344,1.264794754,1.225186138,1.195278345,1.138004544,1.060122615,0.993977272,0.940415903,0.891371803,0.848898133,0.818986476,0.805400225,0.774692176,0.740937396,0.729361546,0.719395968,0.713163948,0.715699918,0.724506921,0.72802873,0.729857359,0.720105784,0.730385677,0.730981999
